1553498237460;-4.5435963;-1.5933412;8.897452;0.44847634;1.1675298;-0.12996227;32.34;33.72;3.0;0.0;0.0
1553498237479;-4.8961425;-1.608305;8.889072;0.21411815;1.3677995;-0.06498113;32.58;33.72;3.12;0.0;0.0
1553498237499;-5.043386;-1.7022774;8.974665;0.051132694;1.5403724;0.00958738;32.76;33.72;3.18;0.0;0.0
1553498237519;-5.271434;-1.9961656;8.901642;-0.06924219;1.865278;0.1438107;33.12;33.78;3.66;0.0;0.0
1553498237539;-5.502474;-1.9722236;8.589199;-0.06498113;2.1358552;0.23435818;33.3;33.78;4.08;0.0;0.0
1553498237560;-5.631761;-1.8028339;8.144476;-0.02130529;2.4149544;0.30360037;33.48;33.78;4.56;0.0;0.0
1553498237580;-5.7323174;-1.6394296;7.591415;-0.002130529;2.6770096;0.3387541;33.6;33.84;5.22;0.0;0.0
1553498237600;-5.9412117;-1.4850036;7.153875;-0.011717909;2.9901974;0.36218992;33.78;33.9;5.88;0.0;0.0
1553498237621;-6.1285577;-1.4275428;6.5966244;0.058589544;3.3161683;0.3653857;33.96;33.96;6.84;0.0;0.0
1553498237641;-6.333262;-1.4993688;5.952584;0.24820662;3.5675707;0.3206446;34.2;34.02;8.1;0.0;0.0
1553498237660;-6.527791;-1.6286557;5.0002904;0.49854377;3.7752972;0.2396845;34.44;34.02;9.42;0.0;0.0
1553498237680;-7.0156097;-1.5023615;3.7223852;0.6625945;3.8988678;0.14913702;34.62;34.02;10.98;0.0;0.0
1553498237700;-7.719505;-1.2755109;2.4540567;0.6263755;3.9734364;0.09161274;34.86;33.96;12.72;0.0;0.0
1553498237720;-8.71669;-0.8996213;1.3215994;0.36112466;3.972371;0.12996227;35.04;33.9;14.4;0.0;0.0
1553498237740;-9.516952;-0.57400984;0.20111294;-0.101200126;3.8722363;0.28229508;35.16;33.84;16.2;0.0;0.0
1553498237759;-9.976639;-0.47465047;-0.55006784;-0.59867865;3.5153728;0.49747851;35.16;33.66;18.18;0.0;0.0
1553498237779;-10.125079;-0.33518824;-0.8062474;-0.9321064;3.005111;0.721184;34.86;33.42;20.04;0.0;0.0
1553498237800;-10.328587;0.17776948;-0.6512229;-0.9416938;2.2125542;0.9150622;34.44;33.18;21.84;0.0;0.0
1553498237821;-10.786477;0.86729956;-0.32022446;-0.7339672;1.438107;0.97258645;33.96;32.82;23.52;0.0;0.0
1553498237840;-10.794258;1.4191631;-0.14784196;-0.5496765;0.660464;0.9470201;33.36;32.28;25.02;0.0;0.0
1553498237860;-9.683948;1.7016789;0.061650693;-0.5699165;0.0063915867;0.7978831;32.82;31.5;26.28;0.0;0.0
1553498237879;-8.435371;1.6932992;0.56922144;-0.680704;-0.39947417;0.4111921;32.22;30.54;27.54;0.0;0.0
1553498237900;-7.719505;1.6424223;1.2276269;-0.6306366;-0.23542345;-0.099069595;31.74;29.58;28.74;0.0;0.0
1553498237920;-7.410054;2.5366566;1.2892777;-0.44101948;-0.09374327;-0.44208476;31.26;28.62;29.64;0.0;0.0
1553498237940;-7.4693108;2.528277;0.30047232;-0.29507825;0.1257012;-0.57417756;30.96;27.78;30.36;0.0;0.0
