1553499242001;-8.415619;-2.9125464;5.273229;-2.2253375;3.3204293;-0.8926916;4.32;-23.28;-27.3;0.0;0.0
1553499242021;-8.959103;-3.7074213;4.935048;-2.5129588;3.2245555;-0.7882957;5.88;-22.26;-27.48;0.0;0.0
1553499242040;-12.162544;-4.3418846;5.2720323;-2.5608957;2.9230857;-0.6114618;7.68;-20.82;-27.6;0.0;0.0
1553499242060;-19.6133;-4.8614264;5.0840874;-2.2732744;2.5236115;-0.017044231;9.84;-19.02;-27.72;0.0;0.0
1553499242081;-17.993025;-5.7107697;4.373608;-1.9132149;1.5925703;0.7520767;12.06;-16.92;-27.66;0.0;0.0
1553499242101;-9.709685;-4.7123876;3.3237505;-0.8181231;0.6988135;0.8852348;15.36;-13.38;-27.18;0.0;0.0
1553499242121;-8.228272;-3.810372;2.717419;0.12250541;0.5390238;0.9534117;17.04;-11.04;-26.64;0.0;0.0
1553499242141;-6.835446;-2.529474;1.5035586;0.5752428;0.47297743;1.1494204;18.42;-8.94;-26.1;0.0;0.0
1553499242161;-6.105813;-1.1893197;0.27952304;0.61572284;0.45593318;1.3081448;19.56;-7.14;-25.62;0.0;0.0
1553499242181;-6.637924;0.015562311;-0.29747957;0.24607609;0.48043427;1.3571469;20.46;-5.82;-25.14;0.0;0.0
1553499242201;-8.168418;0.6194997;-0.30885202;-0.3930826;0.49960902;1.2942963;21.24;-4.98;-24.66;0.0;0.0
1553499242221;-9.123106;0.11671733;0.08439561;-0.902279;0.47510794;1.1696603;21.72;-4.68;-24.3;0.0;0.0
1553499242241;-8.757391;-0.5590461;0.59735334;-1.3337111;0.38136467;0.95660746;22.02;-4.62;-24.18;0.0;0.0
1553499242261;-8.254609;-1.0049661;1.7310078;-1.2868395;0.20559604;0.80533993;22.2;-4.74;-24.18;0.0;0.0
1553499242280;-7.7829514;-1.8962077;2.5701754;-0.79255676;0.06498113;0.7052051;22.44;-4.92;-24.18;0.0;0.0
1553499242301;-7.716512;-2.219425;3.0280666;-0.19068234;0.015978966;0.56245965;22.68;-4.98;-24.12;0.0;0.0
1553499242321;-7.8092875;-2.2918496;3.9199066;0.46232477;-0.10439592;0.39095205;22.92;-4.92;-24.0;0.0;0.0
1553499242340;-7.81228;-1.9692309;4.099472;0.9683254;-0.14274544;0.111852765;23.1;-4.86;-23.88;0.0;0.0
1553499242360;-8.598776;-1.3060371;3.913921;0.9896307;-0.09267801;-0.17896444;23.22;-4.74;-23.7;0.0;0.0
1553499242380;-9.785102;-1.0474633;3.4889505;0.6359629;-0.004261058;-0.3472762;23.4;-4.44;-23.52;0.0;0.0
1553499242400;-10.1939125;-1.3299791;2.8939912;-0.08841695;0.05965481;-0.5049353;23.52;-4.14;-23.34;0.0;0.0
1553499242420;-9.990405;-1.7818847;2.8443117;-0.700944;0.13528858;-0.65726817;23.64;-3.96;-23.16;0.0;0.0
1553499242440;-9.7803135;-2.248754;2.9005754;-1.0652645;0.2759035;-0.72651035;23.76;-3.84;-22.98;0.0;0.0
1553499242460;-9.8754835;-2.7012582;2.9257145;-1.0950918;0.386691;-0.6295713;23.76;-3.9;-22.86;0.0;0.0
1553499242480;-9.841366;-3.117849;3.0663738;-0.8159926;0.44101948;-0.47191215;23.82;-4.08;-22.8;0.0;0.0
1553499242500;-9.772532;-3.264494;3.0370448;-0.32597092;0.4644553;-0.36325517;23.88;-4.2;-22.8;0.0;0.0
1553499242520;-9.853337;-2.854487;2.5438392;0.14487597;0.48682585;-0.26525086;23.88;-4.2;-22.74;0.0;0.0
1553499242541;-10.310031;-2.349909;1.644218;0.32490566;0.4878911;-0.10652645;23.88;-4.08;-22.68;0.0;0.0
