1553498528001;-2.2284033;-0.37588966;9.09617;-0.13635385;1.2463595;-0.47723848;24.78;35.58;-6.0;0.0;0.0
1553498528021;-2.409764;-0.5770026;8.532336;-0.24181503;1.4221281;-0.5123922;25.02;35.58;-5.7;0.0;0.0
1553498528040;-2.6491842;-0.8283938;7.878121;-0.4857606;1.5904398;-0.5273059;25.26;35.76;-5.4;0.0;0.0
1553498528061;-2.56419;-1.448492;7.4507556;-1.0056096;1.8727349;-0.49641323;25.5;36.06;-5.04;0.0;0.0
1553498528081;-2.472612;-2.043451;7.1383123;-1.4476944;2.167813;-0.44101948;25.68;36.42;-4.56;0.0;0.0
1553498528100;-2.734777;-2.6324248;6.6786256;-1.7172064;2.385127;-0.36964676;25.8;37.02;-3.84;0.0;0.0
1553498528121;-3.265691;-3.0753522;5.9142766;-2.126268;2.763296;-0.13635385;25.92;37.62;-3.0;0.0;0.0
1553498528141;-3.891775;-3.1986535;5.671864;-2.4405208;3.0477216;0.16405073;26.04;38.4;-1.92;0.0;0.0
1553498528161;-4.4184995;-2.802413;5.217564;-2.7366643;3.4184337;0.55606806;26.16;39.18;-0.54;0.0;0.0
1553498528181;-5.719149;-1.5406688;4.253299;-3.0594394;3.6442697;1.0833739;26.34;39.96;1.14;0.0;0.0
1553498528201;-8.392276;-0.54408234;3.709217;-3.3704967;3.713512;1.788579;26.58;40.56;3.24;0.0;0.0
1553498528221;-11.714231;-0.32561144;3.4033577;-3.678358;3.6357477;2.5768747;26.88;41.04;5.64;0.0;0.0
1553498528240;-12.543821;-1.1671734;3.3315318;-3.8072553;3.4653053;3.161705;27.36;41.34;8.28;0.0;0.0
1553498528260;-11.099519;-2.0482395;2.7623103;-3.4812841;3.2011197;3.158509;28.02;41.34;11.1;0.0;0.0
1553498528280;-11.162367;-2.0512323;2.2307975;-2.7654266;2.9816751;2.8655615;28.62;40.74;14.1;0.0;0.0
1553498528300;-11.816583;-1.2671312;1.4772224;-1.9909793;2.6205506;2.7441213;29.34;39.42;17.16;0.0;0.0
1553498528322;-11.824364;-0.5446809;0.8900445;-1.4136059;2.1166804;2.7760792;30.0;37.68;20.04;0.0;0.0
1553498528342;-11.051037;-0.7290344;0.705691;-1.0535465;1.5339808;2.6098979;30.6;35.64;22.8;0.0;0.0
1553498528362;-10.180145;-1.2503718;1.002572;-0.9235843;1.0567423;2.0240026;30.9;34.5;24.06;0.0;0.0
1553498528382;-9.8437605;-1.1270704;1.6681601;-0.88203895;0.74461985;1.4956313;31.44;31.86;26.34;0.0;0.0
1553498528402;-9.625888;-1.2425907;2.3068132;-0.7339672;0.21198763;0.922519;31.86;28.98;28.14;0.0;0.0
1553498528422;-9.178172;-1.6112977;2.6671407;-0.56885123;-0.32170987;0.4644553;32.16;25.98;29.64;0.0;0.0
1553498528441;-8.72507;-1.8435353;2.991555;-0.49960902;-0.67005134;0.070307456;32.4;23.22;30.9;0.0;0.0
1553498528461;-8.176797;-1.8818425;3.181894;-0.5837649;-0.8021441;-0.18002969;32.64;21.06;31.68;0.0;0.0
1553498528481;-7.6746135;-2.3732524;3.2812533;-0.72437984;-0.74248934;-0.37710363;32.94;19.32;32.22;0.0;0.0
1553498528500;-8.556877;-2.7778726;3.1441853;-0.8404937;-0.56885123;-0.47723848;33.24;18.06;32.64;0.0;0.0
1553498528520;-9.223662;-2.517503;2.8574798;-0.8628642;-0.44208476;-0.314253;33.54;17.04;32.82;0.0;0.0
1553498528541;-8.872911;-2.3660698;2.4396915;-0.73609775;-0.36218992;0.025566347;33.84;16.38;32.88;0.0;0.0
1553498528561;-8.09719;-2.4480712;2.4013844;-0.49960902;-0.22903186;0.2695119;34.02;16.02;32.94;0.0;0.0
1553498528580;-7.716512;-1.7603368;2.40318;-0.08628642;-0.036218993;0.36751625;34.2;15.78;32.88;0.0;0.0
1553498528600;-7.406463;-0.85413146;2.1470003;0.4676511;0.101200126;0.4250405;34.26;15.54;32.7;0.0;0.0
1553498528621;-7.341221;-0.0796072;1.6741456;1.0077401;0.21837921;0.39947417;34.32;15.06;32.4;0.0;0.0
1553498528640;-8.327632;0.46088383;1.8537107;1.220793;0.26312032;0.32384038;34.38;14.82;32.16;0.0;0.0
1553498528660;-9.390657;1.0779893;1.6879122;1.1685951;0.2908172;0.28975195;34.44;14.52;31.92;0.0;0.0
1553498528681;-10.166379;0.8583213;1.2144588;0.7914915;0.33449304;0.2609898;34.44;14.28;31.68;0.0;0.0
1553498528701;-11.0935335;0.7787141;1.1061212;0.28336033;0.36218992;0.24394555;34.5;14.1;31.5;0.0;0.0
1553498528723;-11.216236;0.6422446;1.1336545;-0.034088463;0.33662358;0.28229508;34.56;13.98;31.32;0.0;0.0
1553498528742;-10.663176;0.3585317;1.0779893;-0.12144015;0.25353295;0.27483824;34.56;13.98;31.26;0.0;0.0
1553498528760;-10.287286;0.3728969;1.1785458;-0.08841695;0.16085494;0.20879184;34.56;14.1;31.26;0.0;0.0
1553498528782;-9.879673;0.5327099;1.3922282;0.03089267;0.040480047;0.12037488;34.56;14.16;31.26;0.0;0.0
1553498528801;-9.231443;0.62608373;1.6238673;0.1587244;-0.039414786;-0.03195793;34.5;14.22;31.32;0.0;0.0
1553498528821;-8.808268;0.5470751;1.4454993;0.18535602;-0.051132694;-0.26844665;34.44;14.34;31.44;0.0;0.0
1553498528841;-8.809465;0.3561375;0.91338795;-0.02130529;-0.013848438;-0.49002165;34.38;14.34;31.5;0.0;0.0
1553498528861;-9.116522;0.36750996;0.44113165;-0.42184472;0.0063915867;-0.58909124;34.26;14.34;31.56;0.0;0.0
1553498528880;-9.300875;0.18854338;0.22325931;-0.92038846;-0.03834952;-0.5901565;34.14;14.34;31.62;0.0;0.0
1553498528900;-9.456498;-0.18375498;0.6715736;-1.2697952;-0.080960095;-0.5763081;34.02;14.28;31.68;0.0;0.0
1553498528920;-9.4972;-0.7565677;1.2228385;-1.5744609;-0.111852765;-0.5763081;33.9;14.22;31.74;0.0;0.0
1553498528941;-9.743802;-1.2485762;1.8674773;-1.6511599;-0.1438107;-0.5496765;33.78;14.22;31.8;0.0;0.0
1553498528960;-9.983223;-1.5263035;2.2122424;-1.5158713;-0.12463594;-0.46232477;33.66;14.16;31.92;0.0;0.0
1553498528981;-10.17416;-1.8070238;2.348712;-1.0567423;-0.10333065;-0.22370553;33.54;13.98;32.1;0.0;0.0
1553498529000;-10.175357;-1.8273745;2.3959973;-0.6146576;-0.098004326;-0.046871636;33.48;13.8;32.22;0.0;0.0
1553498529020;-10.037092;-1.6579847;2.4199393;-0.17576863;-0.0777643;0.056459017;33.48;13.56;32.34;0.0;0.0
1553498529041;-9.888652;-1.3503298;2.2296004;0.2066613;-0.007456851;0.094808534;33.48;13.26;32.46;0.0;0.0
1553498529061;-9.74859;-1.0510546;1.899799;0.46871635;0.05006743;0.11504856;33.48;12.84;32.58;0.0;0.0
1553498529081;-9.588778;-0.9151836;1.5921441;0.6114618;0.10333065;0.12463594;33.48;12.48;32.76;0.0;0.0
1553498529101;-9.461885;-0.74399817;1.2677298;0.66365975;0.14274544;0.10546118;33.48;12.12;32.82;0.0;0.0
