1553498039001;-9.428367;-2.6809072;2.885013;0.07882957;0.21518342;0.26844665;28.62;18.72;29.22;0.0;0.0
1553498039021;-9.367314;-2.9161377;2.815581;0.096939065;0.23648871;0.29614353;34.32;19.56;28.32;0.0;0.0
1553498039041;-9.437943;-3.1800983;2.6671407;0.15233281;0.27057716;0.32384038;34.44;19.38;28.32;0.0;0.0
1553498039061;-9.293693;-3.2315738;2.6874914;0.25353295;0.27696875;0.35579833;34.5;19.32;28.32;0.0;0.0
1553498039082;-9.363124;-3.165733;2.6013002;0.4133226;0.30253512;0.3930826;34.56;19.26;28.32;0.0;0.0
1553498039101;-9.267356;-2.955642;2.5390508;0.5006743;0.30040458;0.42184472;34.68;19.2;28.32;0.0;0.0
1553498039122;-9.099762;-2.6198552;2.5731683;0.5795039;0.2759035;0.4250405;34.8;19.2;28.38;0.0;0.0
1553498039142;-9.068638;-2.304419;2.582745;0.6508766;0.26205507;0.38562572;34.86;19.14;28.56;0.0;0.0
1553498039161;-9.270349;-1.958457;2.4235306;0.7286409;0.24501082;0.33449304;34.98;19.14;28.74;0.0;0.0
1553498039181;-9.643845;-1.5304934;2.191293;0.70200926;0.21411815;0.31851408;35.04;19.08;28.86;0.0;0.0
1553498039202;-9.532514;-1.3461399;2.255338;0.644485;0.1257012;0.32170987;35.1;19.08;29.04;0.0;0.0
1553498039221;-9.413403;-1.1186907;2.405574;0.5795039;0.14274544;0.3206446;35.16;19.02;29.22;0.0;0.0
1553498039241;-9.505579;-1.0354922;2.4313118;0.4612595;0.2066613;0.36112466;35.22;19.02;29.4;0.0;0.0
1553498039262;-8.203134;-1.726818;2.3199813;0.024501082;0.3057309;0.4676511;35.28;18.96;29.64;0.0;0.0
1553498039281;-7.915829;-1.151611;2.2643163;-0.096939065;0.350472;0.314253;35.28;18.96;29.64;0.0;0.0
1553498039301;-9.82341;-0.7846996;1.6849195;0.03834952;0.34940675;0.2247708;35.4;18.9;29.64;0.0;0.0
1553498039322;-10.308235;-0.81163436;1.3772645;0.026631612;0.28549087;0.3685815;35.4;18.9;29.64;0.0;0.0
1553498039342;-9.40203;-0.6775591;1.6101006;-0.05006743;0.1736381;0.479369;35.46;18.78;29.64;0.0;0.0
1553498039361;-9.015367;-0.6877344;2.0560207;0.03834952;0.18535602;0.46339005;35.52;18.72;29.64;0.0;0.0
1553498039382;-8.572439;-0.9091981;2.1745336;0.25246766;0.128897;0.40053943;35.52;18.54;29.64;0.0;0.0
1553498039402;-8.110358;-0.82240826;2.2948422;0.52837116;0.096939065;0.406931;35.58;18.24;29.64;0.0;0.0
1553498039422;-7.390302;-0.65780693;2.0590134;0.8213189;0.046871636;0.41971418;35.58;17.94;29.64;0.0;0.0
1553498039441;-7.033566;-0.16220717;1.8082209;0.99282646;-0.0053263223;0.3089267;35.58;17.58;29.64;0.0;0.0
1553498039461;-7.2783732;0.5105635;1.8393455;0.9619338;-0.10652645;0.111852765;35.58;17.28;29.64;0.0;0.0
1553498039482;-7.7081323;0.9708488;1.8561049;0.6785734;-0.18748654;-0.0479369;35.58;17.04;29.58;0.0;0.0
1553498039502;-8.217499;0.8487445;2.5408466;0.034088463;-0.19813919;-0.11611383;35.52;16.86;29.58;0.0;0.0
1553498039522;-8.0127945;0.53091425;3.1836896;-0.45167214;-0.1587244;-0.12463594;35.52;16.68;29.46;0.0;0.0
1553498039542;-7.909844;0.077811554;3.457826;-0.76485986;-0.07563378;-0.1917476;35.58;16.62;29.34;0.0;0.0
1553498039562;-8.223484;-0.016759412;3.417723;-0.9214538;-0.011717909;-0.25033715;35.7;16.56;29.22;0.0;0.0
1553498039581;-9.247604;0.11492168;3.3153708;-1.0024139;0.068176925;-0.24820662;35.88;16.68;29.1;0.0;0.0
1553498039606;-10.400413;-0.26036942;2.914342;-0.9086706;0.12144015;-0.13635385;36.0;16.74;28.98;0.0;0.0
1553498039621;-10.599131;-0.81163436;2.6791117;-0.79894835;0.10226539;-0.098004326;36.12;16.8;28.86;0.0;0.0
1553498039641;-10.427347;-1.1174936;2.545635;-0.73290193;0.07882957;-0.11824436;36.06;16.8;28.74;0.0;0.0
1553498039662;-10.139444;-1.074398;2.3199813;-0.5795039;-0.017044231;-0.15978967;36.0;16.8;28.68;0.0;0.0
1553498039681;-10.222643;-0.7469909;2.2110453;-0.5091964;-0.049002163;-0.0777643;35.88;16.68;28.68;0.0;0.0
1553498039701;-10.214263;-0.48003745;2.1930888;-0.49960902;-0.10546118;0.01917476;35.76;16.44;28.68;0.0;0.0
1553498039722;-9.556456;-0.57999533;2.2571337;-0.53476274;-0.15126756;-0.007456851;35.58;16.14;28.74;0.0;0.0
1553498039742;-9.100361;-0.7990648;2.5037365;-0.515588;-0.10865697;-0.12037488;35.4;15.84;28.86;0.0;0.0
1553498039761;-8.983644;-1.1204864;2.7156234;-0.44741106;-0.05219796;-0.16192019;35.4;15.54;28.92;0.0;0.0
1553498039781;-8.743625;-1.4395138;3.0226796;-0.30786142;-0.024501082;-0.14807177;35.4;15.18;28.98;0.0;0.0
1553498039802;-8.597578;-1.4586674;3.2992098;-0.053263225;0.040480047;-0.16724652;35.52;14.88;29.1;0.0;0.0
1553498039822;-9.015965;-1.4838065;3.2333694;0.2545982;0.112918034;-0.19068234;35.76;14.58;29.16;0.0;0.0
1553498039842;-9.297284;-1.3497312;3.0520086;0.46019423;0.13422333;-0.17257284;36.0;14.4;29.22;0.0;0.0
1553498039861;-9.528923;-1.0905589;2.7880478;0.55606806;0.1768339;-0.1438107;36.18;14.28;29.28;0.0;0.0
1553498039881;-9.698911;-0.98581254;2.3690627;0.531567;0.18109496;-0.12250541;36.3;14.28;29.34;0.0;0.0
1553498039902;-9.809045;-0.866701;2.183512;0.43888897;0.16405073;-0.0958738;36.3;14.22;29.4;0.0;0.0
1553498039921;-9.840169;-0.729633;1.7220296;0.19707392;0.13848437;-0.022370555;36.24;14.28;29.46;0.0;0.0
1553498039942;-9.907805;-0.5566519;1.4383167;-0.4079963;0.1107875;0.111852765;36.18;14.4;29.58;0.0;0.0
1553498039962;-9.585785;0.05207389;1.435324;-1.3028184;0.12357068;0.2428803;36.06;14.58;29.64;0.0;0.0
1553498039981;-9.0081835;0.3333926;1.5466543;-1.9462382;0.16298546;0.22050974;35.94;14.7;29.76;0.0;0.0
1553498040002;-9.189545;-0.3585317;1.8255788;-2.1560953;0.20772657;0.04261058;35.88;14.76;29.82;0.0;0.0
1553498040022;-9.264962;-1.0737995;2.2218192;-2.0335898;0.17257284;-0.08948222;35.82;14.7;29.94;0.0;0.0
1553498040042;-9.032125;-1.6124948;2.360683;-1.5797871;0.15978967;-0.12250541;35.7;14.4;30.06;0.0;0.0
1553498040061;-9.094974;-1.8794483;2.2577322;-0.9416938;0.18109496;-0.098004326;35.64;13.86;30.12;0.0;0.0
1553498040081;-9.408614;-2.0272903;2.1470003;-0.29294774;0.16405073;-0.046871636;35.58;13.08;30.18;0.0;0.0
1553498040102;-9.436746;-2.267309;2.1745336;0.41225734;0.11504856;-0.05006743;35.4;11.7;30.24;0.0;0.0
1553498040121;-9.359533;-2.3008277;2.327164;0.9267801;0.12250541;-0.07350325;35.28;10.74;30.3;0.0;0.0
1553498040141;-9.479243;-2.0949266;2.259528;1.4572818;0.1438107;-0.060720075;35.04;9.84;30.48;0.0;0.0
1553498040161;-9.712079;-1.6903064;2.0883424;1.9387813;0.12144015;-0.002130529;34.86;9.18;30.66;0.0;0.0
1553498040182;-9.755175;-1.4059949;1.8136078;2.107093;0.09267801;0.07350325;34.68;8.88;30.84;0.0;0.0
1553498040201;-9.580399;-0.83497787;1.6609775;1.9579561;0.083090626;0.12144015;34.5;9.0;31.02;0.0;0.0
1553498040221;-9.515156;-0.33518824;1.6597804;1.5861788;0.11504856;0.11930962;34.38;9.42;31.14;0.0;0.0
1553498040241;-9.431957;-0.17178397;1.7375919;1.1504856;0.1438107;0.0628506;34.26;10.2;31.26;0.0;0.0
1553498040261;-9.381081;-0.18794483;1.8076223;0.72651035;0.20879184;0.008522116;34.2;10.98;31.32;0.0;0.0
1553498040281;-9.433155;-0.32561144;1.845331;0.40906155;0.26312032;0.0031957934;34.2;11.76;31.26;0.0;0.0
1553498040302;-9.515156;-0.5231331;1.7717092;0.15339808;0.3057309;0.035153728;34.2;12.6;31.14;0.0;0.0
1553498040321;-9.568427;-0.65062433;1.6262615;0.05965481;0.31318775;0.04261058;34.2;13.26;31.02;0.0;0.0
1553498040341;-9.5971575;-0.7469909;1.4646529;0.008522116;0.28549087;0.03195793;34.26;13.86;30.84;0.0;0.0
1553498040361;-9.59177;-0.86251116;1.4873978;0.07882957;0.2428803;0.010652645;34.26;14.16;30.72;0.0;0.0
1553498040381;-9.606135;-1.0247183;1.4556746;0.22796659;0.23861924;0.004261058;34.26;14.46;30.72;0.0;0.0
1553498040401;-9.704298;-1.027711;1.4221559;0.3472762;0.23435818;0.014913702;34.14;14.52;30.72;0.0;0.0
1553498040422;-9.65821;-0.8619126;1.3090298;0.50813115;0.19600865;0.0628506;34.02;14.58;30.78;0.0;0.0
1553498040441;-9.576807;-0.66498953;1.3210008;0.5635249;0.17789917;0.09267801;33.96;14.7;30.9;0.0;0.0
1553498040462;-9.528923;-0.47285482;1.3401544;0.5752428;0.17576863;0.09374327;33.84;14.76;31.14;0.0;0.0
1553498040481;-9.564238;-0.25677812;1.2509704;0.551807;0.20133498;0.0777643;33.72;14.94;31.38;0.0;0.0
1553498040502;-9.71986;-0.2112883;1.0576386;0.47617322;0.2066613;0.07137272;33.66;15.06;31.62;0.0;0.0
1553498040522;-9.760562;-0.08619126;1.0995371;0.35579833;0.18535602;0.07669904;33.6;15.24;31.8;0.0;0.0
1553498040542;-9.644443;-0.0688333;1.0791864;0.24714136;0.16298546;0.07882957;33.54;15.42;31.98;0.0;0.0
1553498040562;-9.593566;-0.05327099;1.1593921;0.14168017;0.17044231;0.0628506;33.54;15.54;32.1;0.0;0.0
1553498040581;-9.561843;-0.020350715;1.2850877;0.05006743;0.17470337;0.054328486;33.6;15.78;32.16;0.0;0.0
1553498040601;-9.551667;-0.02932897;1.4377182;0.002130529;0.19600865;0.05219796;33.6;16.02;32.22;0.0;0.0
1553498040621;-9.644443;-0.1364695;1.5334862;0.023435818;0.22690132;0.05965481;33.6;16.26;32.22;0.0;0.0
1553498040642;-9.740809;-0.29328972;1.5831659;0.10972224;0.27483824;0.06498113;33.54;16.44;32.28;0.0;0.0
1553498040662;-9.76116;-0.3561375;1.3545196;0.22050974;0.3334278;0.06924219;33.48;16.56;32.46;0.0;0.0
1553498040682;-9.802461;-0.27473465;1.0295067;0.29827404;0.35153726;0.07989483;33.42;16.68;32.58;0.0;0.0
1553498040702;-9.813234;-0.15682021;0.76434886;0.2908172;0.35792887;0.09054748;33.36;16.8;32.76;0.0;0.0
1553498040723;-9.841366;0.011971008;0.59855044;0.23435818;0.33129725;0.09374327;33.3;16.92;32.88;0.0;0.0
1553498040743;-9.757569;0.09756372;0.42317516;0.18429075;0.30786142;0.09267801;33.24;17.04;33.0;0.0;0.0
1553498040763;-9.65821;0.10295067;0.40402153;0.12463594;0.26631612;0.07669904;33.24;17.04;33.12;0.0;0.0
1553498040782;-9.5013895;0.09756372;0.42676646;0.0958738;0.257794;0.0628506;33.18;17.04;33.24;0.0;0.0
1553498040802;-9.47206;0.077811554;0.40462008;0.094808534;0.26631612;0.054328486;33.18;17.04;33.3;0.0;0.0
1553498040822;-9.458893;0.048482586;0.29328972;0.10226539;0.26525086;0.04261058;33.12;17.04;33.3;0.0;0.0
1553498040842;-9.430161;0.12868834;0.15622166;0.10546118;0.24394555;0.02130529;33.06;17.04;33.24;0.0;0.0
1553498040861;-9.457097;0.17537527;0.011372458;0.10439592;0.20240025;-0.008522116;32.94;17.04;33.24;0.0;0.0
1553498040886;-9.569026;0.1448492;-0.074818805;0.09161274;0.13102753;-0.04261058;32.82;17.04;33.24;0.0;0.0
1553498040902;-9.59177;0.110731825;-0.048482586;0.07456851;0.10333065;-0.068176925;32.76;17.04;33.24;0.0;0.0
1553498040921;-9.621698;0.19812019;-0.061052144;0.041545313;0.053263225;-0.09267801;32.7;17.04;33.24;0.0;0.0
1553498040942;-9.782109;0.3196259;-0.16400282;-0.02876214;0.024501082;-0.1107875;32.46;17.1;33.24;0.0;0.0
1553498040962;-9.939528;0.37588966;-0.15442601;-0.14061491;-0.0063915867;-0.11930962;32.22;17.1;33.3;0.0;0.0
1553498040981;-9.953894;0.38726214;-0.08200141;-0.27377295;-0.027696876;-0.12996227;32.16;17.1;33.36;0.0;0.0
1553498041001;-9.894637;0.32022446;-0.038307227;-0.4857606;-0.035153728;-0.15020229;31.92;17.1;33.54;0.0;0.0
1553498041022;-9.876082;0.16819267;-0.013766659;-0.6828345;-0.04261058;-0.17470337;31.8;17.1;33.66;0.0;0.0
1553498041042;-9.900622;0.13467385;-0.15382746;-0.8383631;-0.035153728;-0.1768339;31.62;17.1;33.78;0.0;0.0
1553498041062;-9.943718;0.025737667;-0.05865794;-1.055677;-0.0628506;-0.16618125;31.5;17.1;33.9;0.0;0.0
1553498041082;-9.846154;0.010773907;0.207697;-1.2602079;-0.1257012;-0.14594123;31.44;17.04;34.02;0.0;0.0
1553498041102;-9.614515;-0.31244332;0.4914099;-1.3017532;-0.11824436;-0.16085494;31.38;16.74;34.14;0.0;0.0
1553498041122;-9.679159;-0.46866497;0.60333884;-1.1994878;-0.082025364;-0.19387813;31.44;16.32;34.26;0.0;0.0
1553498041142;-9.837775;-0.60812724;0.6500258;-1.0375676;-0.07456851;-0.18748654;31.44;15.9;34.26;0.0;0.0
1553498041162;-9.818023;-0.7194576;0.60453594;-0.86179894;-0.070307456;-0.15765914;31.44;15.36;34.32;0.0;0.0
1553498041181;-9.773131;-0.83737206;0.55246204;-0.69987875;-0.08522116;-0.128897;31.5;14.76;34.38;0.0;0.0
1553498041203;-9.712079;-0.76434886;0.6733692;-0.5411543;-0.10013486;-0.1107875;31.5;14.16;34.38;0.0;0.0
1553498041222;-9.685144;-0.7380127;0.6955156;-0.4527374;-0.1257012;-0.0958738;31.5;13.44;34.44;0.0;0.0
1553498041242;-9.570822;-0.6973112;0.641646;-0.314253;-0.10972224;-0.08735169;31.56;12.78;34.5;0.0;0.0
1553498041261;-9.698911;-0.6895301;0.66139823;-0.18855181;-0.11824436;-0.084155895;31.56;12.3;34.5;0.0;0.0
1553498041282;-9.727043;-0.6063316;0.75596917;-0.07350325;-0.11824436;-0.070307456;31.56;12.0;34.62;0.0;0.0
1553498041301;-9.653421;-0.6380547;0.93613285;-0.004261058;-0.10439592;-0.056459017;31.56;11.76;34.68;0.0;0.0
1553498041321;-9.576807;-0.5710171;0.90859956;0.04580637;-0.051132694;-0.053263225;31.56;11.52;34.8;0.0;0.0
1553498041342;-9.69951;-0.49799395;0.89303726;0.05965481;0.00958738;-0.05219796;31.56;11.34;34.8;0.0;0.0
